DEPTH,PERM,PHIE,PHIT,SWE_WAXMAN,SWTF_WAXMAN,well_name
4637,0.0001,0.013034,0.12266,1,1,well 6
4637.5,0.0002,0.01553,0.130787,1,1,well 6
4638,0.0004,0.021283,0.14344,1,1,well 6
4638.5,0.0005,0.024448,0.147375,1,1,well 6
4639,0.0004,0.023354,0.143266,1,1,well 6
4639.5,0.0004,0.023038,0.142693,1,1,well 6
4640,0.0007,0.028169,0.151882,1,1,well 6
4640.5,0.0012,0.035351,0.159158,1,1,well 6
4641,0.0013,0.038878,0.156485,1,1,well 6
4641.5,0.001,0.036757,0.150603,1,1,well 6
4642,0.001,0.035248,0.150119,1,1,well 6
4642.5,0.0013,0.038335,0.156527,1,1,well 6
4643,0.0015,0.039927,0.160031,1,1,well 6
4643.5,0.0011,0.036189,0.154275,1,1,well 6
4644,0.0006,0.030251,0.143281,1,1,well 6
4644.5,0.0004,0.026794,0.136335,1,1,well 6
4645,0.0004,0.024371,0.135353,1,1,well 6
4645.5,0.0004,0.022513,0.140338,1,1,well 6
4646,0.0005,0.023239,0.149269,1,1,well 6
4646.5,0.0007,0.025323,0.153298,1,1,well 6
4647,0.0005,0.022801,0.145712,1,1,well 6
4647.5,0.0002,0.016387,0.133101,1,1,well 6
4648,0.0002,0.013458,0.1292,1,1,well 6
4648.5,0.0003,0.015933,0.137924,1,1,well 6
4649,0.0005,0.020818,0.148861,1,1,well 6
4649.5,0.0005,0.021419,0.147021,1,1,well 6
4650,0.0001,0.013785,0.125578,1,1,well 6
4650.5,0,0.006265,0.100172,1,1,well 6
4651,0,0.003949,0.090997,1,1,well 6
4651.5,0,0.005258,0.100938,1,1,well 6
4652,0.0001,0.008209,0.118429,1,1,well 6
4652.5,0.0002,0.011854,0.134122,1,1,well 6
4653,0.0003,0.01526,0.142751,1,1,well 6
4653.5,0.0003,0.016501,0.145626,1,1,well 6
4654,0.0003,0.015588,0.145104,1,1,well 6
4654.5,0.0003,0.015167,0.143948,1,1,well 6
4655,0.0003,0.015905,0.143888,1,1,well 6
4655.5,0.0003,0.016173,0.143866,1,1,well 6
4656,0.0003,0.015752,0.143901,1,1,well 6
4656.5,0.0004,0.016457,0.14682,1,1,well 6
4657,0.0005,0.020183,0.153086,1,1,well 6
4657.5,0.0006,0.02317,0.153461,1,1,well 6
4658,0.0004,0.020789,0.14528,1,1,well 6
4658.5,0.0002,0.016128,0.136117,1,1,well 6
4659,0.0002,0.014958,0.13682,1,1,well 6
4659.5,0.0004,0.017844,0.145519,1,1,well 6
4660,0.0006,0.023254,0.155843,1,1,well 6
4660.5,0.0008,0.025741,0.160442,1,1,well 6
4661,0.0007,0.023331,0.159416,1,1,well 6
4661.5,0.0006,0.020239,0.15844,1,1,well 6
4662,0.0006,0.018148,0.157991,1,1,well 6
4662.5,0.0005,0.016475,0.156327,1,1,well 6
4663,0.0004,0.01499,0.152281,1,1,well 6
4663.5,0.0003,0.013462,0.147649,1,1,well 6
4664,0.0003,0.011932,0.143619,1,1,well 6
4664.5,0.0002,0.011015,0.141915,1,1,well 6
4665,0.0002,0.011062,0.143689,1,1,well 6
4665.5,0.0003,0.01347,0.147649,1,1,well 6
4666,0.0004,0.017066,0.150939,1,1,well 6
4666.5,0.0005,0.019886,0.1543,1,1,well 6
4667,0.0008,0.0244,0.160536,1,1,well 6
4667.5,0.0011,0.0276,0.168074,1,1,well 6
4668,0.0013,0.027676,0.173431,1,1,well 6
4668.5,0.0012,0.026692,0.172301,1,1,well 6
4669,0.001,0.025493,0.167018,1,1,well 6
4669.5,0.0007,0.02385,0.159978,1,1,well 6
4670,0.0006,0.021655,0.153575,1,1,well 6
4670.5,0.0005,0.020377,0.152478,1,1,well 6
4671,0.0006,0.021617,0.157154,1,1,well 6
4671.5,0.0008,0.023914,0.161166,1,1,well 6
4672,0.0008,0.024288,0.16114,1,1,well 6
4672.5,0.0008,0.023629,0.161781,1,1,well 6
4673,0.0009,0.024223,0.16591,1,1,well 6
4673.5,0.001,0.024674,0.168857,1,1,well 6
4674,0.001,0.024413,0.169468,1,1,well 6
4674.5,0.0009,0.023443,0.167745,1,1,well 6
4675,0.0009,0.022083,0.167237,1,1,well 6
4675.5,0.001,0.021811,0.173784,1,1,well 6
4676,0.0015,0.023525,0.185543,1,1,well 6
4676.5,0.0021,0.026063,0.19489,1,1,well 6
4677,0.0026,0.027979,0.200128,1,1,well 6
4677.5,0.0035,0.03194,0.207645,1,1,well 6
4678,0.0056,0.040001,0.216778,1,1,well 6
4678.5,0.0091,0.05098,0.224039,1,1,well 6
4679,0.0138,0.061376,0.229564,1,1,well 6
4679.5,0.0174,0.065836,0.235345,1,1,well 6
4680,0.0175,0.06341,0.239608,1,1,well 6
4680.5,0.0164,0.060619,0.240309,1,1,well 6
4681,0.0131,0.05649,0.234521,1,1,well 6
4681.5,0.0062,0.041932,0.21907,1,1,well 6
4682,0.0029,0.026443,0.206708,1,1,well 6
4682.5,0.0028,0.020887,0.211673,1,1,well 6
4683,0.0055,0.030054,0.229605,1,1,well 6
4683.5,0.0188,0.06104,0.247426,1,1,well 6
4684,0.0563,0.097077,0.25266,1,1,well 6
4684.5,0.0377,0.089179,0.240386,1,1,well 6
4685,0.0105,0.058521,0.219549,1,1,well 6
4685.5,0.0051,0.042867,0.208932,1,1,well 6
4686,0.0049,0.039238,0.211472,1,1,well 6
4686.5,0.005,0.037404,0.215111,1,1,well 6
4687,0.0051,0.038602,0.214466,1,1,well 6
4687.5,0.0067,0.049324,0.211613,1,1,well 6
4688,0.0079,0.058931,0.203985,1,1,well 6
4688.5,0.0047,0.053582,0.187468,1,1,well 6
4689,0.0018,0.039629,0.168493,1,1,well 6
4689.5,0.0009,0.030834,0.157094,1,1,well 6
4690,0.0008,0.029139,0.153619,1,1,well 6
4690.5,0.0008,0.030154,0.152341,1,1,well 6
4691,0.0008,0.030709,0.151697,1,1,well 6
4691.5,0.0007,0.029931,0.150555,1,1,well 6
4692,0.0008,0.03013,0.150539,1,1,well 6
4692.5,0.0009,0.033486,0.152084,1,1,well 6
4693,0.0011,0.036357,0.152464,1,1,well 6
4693.5,0.0008,0.032714,0.149733,1,1,well 6
4694,0.0006,0.028647,0.147048,1,1,well 6
4694.5,0.0006,0.028728,0.145235,1,1,well 6
4695,0.0006,0.02932,0.144582,1,1,well 6
4695.5,0.0006,0.03031,0.144499,1,1,well 6
4696,0.0007,0.032311,0.145539,1,1,well 6
4696.5,0.0007,0.031193,0.145029,1,1,well 6
4697,0.0006,0.028426,0.142849,1,1,well 6
4697.5,0.0005,0.027262,0.141743,1,1,well 6
4698,0.0004,0.024632,0.140165,1,1,well 6
4698.5,0.0003,0.020337,0.137542,1,1,well 6
4699,0.0003,0.018587,0.138297,1,1,well 6
4699.5,0.0005,0.020868,0.148866,1,1,well 6
4700,0.0009,0.024281,0.165315,1,1,well 6
4700.5,0.0013,0.026094,0.176504,1,1,well 6
4701,0.0013,0.024937,0.177165,1,1,well 6
4701.5,0.001,0.022518,0.172558,1,1,well 6
4702,0.0009,0.022421,0.168407,1,1,well 6
4702.5,0.0012,0.027451,0.171664,1,1,well 6
4703,0.0019,0.033851,0.179029,1,1,well 6
4703.5,0.0016,0.03089,0.176222,1,1,well 6
4704,0.0007,0.020773,0.160194,1,1,well 6
4704.5,0.0003,0.014013,0.144049,1,1,well 6
4705,0.0003,0.013719,0.141696,1,1,well 6
4705.5,0.0003,0.016047,0.146265,1,1,well 6
4706,0.0004,0.01747,0.148534,1,1,well 6
4706.5,0.0003,0.016501,0.144443,1,1,well 6
4707,0.0002,0.014287,0.138079,1,1,well 6
4707.5,0.0002,0.011333,0.1318,1,1,well 6
4708,0.0001,0.009762,0.128978,1,1,well 6
4708.5,0.0002,0.011116,0.131226,1,1,well 6
4709,0.0002,0.014454,0.136277,1,1,well 6
4709.5,0.0003,0.017265,0.140804,1,1,well 6
4710,0.0004,0.019703,0.142988,1,1,well 6
4710.5,0.0004,0.022465,0.143956,1,1,well 6
4711,0.0005,0.02377,0.146845,1,1,well 6
4711.5,0.0006,0.024233,0.149803,1,1,well 6
4712,0.0005,0.021287,0.148836,1,1,well 6
4712.5,0.0004,0.016887,0.147985,1,1,well 6
4713,0.0004,0.015191,0.151085,1,1,well 6
4713.5,0.0005,0.016872,0.156899,1,1,well 6
4714,0.0007,0.018444,0.165099,1,1,well 6
4714.5,0.0011,0.019264,0.178082,1,1,well 6
4715,0.0029,0.028802,0.204237,1,1,well 6
4715.5,0.0216,0.067421,0.245415,1,1,well 6
4716,0.413,0.157174,0.27686,1,1,well 6
4716.5,4.5551,0.215461,0.270449,1,1,well 6
4717,0.9143,0.174445,0.233499,1,1,well 6
4717.5,0.0222,0.093407,0.186845,1,1,well 6
4718,0.0012,0.042733,0.146485,1,1,well 6
4718.5,0.0002,0.020604,0.118194,1,1,well 6
4719,0.0001,0.0154,0.10911,1,1,well 6
4719.5,0.0001,0.018166,0.116054,1,1,well 6
4720,0.0003,0.024027,0.129967,1,1,well 6
4720.5,0.0006,0.030447,0.142682,1,1,well 6
4721,0.0011,0.038264,0.149293,1,1,well 6
4721.5,0.0012,0.042421,0.146513,1,1,well 6
4722,0.0008,0.038557,0.138916,1,1,well 6
4722.5,0.0005,0.032003,0.129765,1,1,well 6
4723,0.0003,0.026573,0.12239,1,1,well 6
4723.5,0.0002,0.021792,0.119884,1,1,well 6
4724,0.0002,0.020903,0.122417,1,1,well 6
4724.5,0.0003,0.023005,0.127043,1,1,well 6
4725,0.0004,0.026781,0.132726,1,1,well 6
4725.5,0.0006,0.03156,0.138951,1,1,well 6
4726,0.0008,0.034732,0.143525,1,1,well 6
4726.5,0.0009,0.035752,0.148288,1,1,well 6
4727,0.0011,0.036826,0.154852,1,1,well 6
4727.5,0.0014,0.037826,0.160807,1,1,well 6
4728,0.0017,0.039156,0.16673,1,1,well 6
4728.5,0.0024,0.042888,0.174899,1,1,well 6
4729,0.0036,0.048471,0.183567,1,1,well 6
4729.5,0.0044,0.051602,0.18819,1,1,well 6
4730,0.0039,0.049058,0.185934,1,1,well 6
4730.5,0.0027,0.043559,0.179058,1,1,well 6
4731,0.0019,0.038803,0.172755,1,1,well 6
4731.5,0.0014,0.034136,0.167663,1,1,well 6
4732,0.0009,0.027798,0.159117,1,1,well 6
4732.5,0.0006,0.023834,0.151632,1,1,well 6
4733,0.0007,0.025613,0.153293,1,1,well 6
4733.5,0.0013,0.033287,0.165324,1,1,well 6
4734,0.0034,0.046703,0.184271,1,1,well 6
4734.5,0.0095,0.064962,0.203088,1,1,well 6
4735,0.0209,0.082093,0.215471,1,1,well 6
4735.5,0.0219,0.083069,0.216628,1,1,well 6
4736,0.0106,0.06667,0.206006,1,1,well 6
4736.5,0.0048,0.051113,0.192416,1,1,well 6
4737,0.0034,0.045183,0.187352,1,1,well 6
4737.5,0.0032,0.04284,0.187482,1,1,well 6
4738,0.0029,0.040716,0.187598,1,1,well 6
4738.5,0.0027,0.039661,0.185865,1,1,well 6
4739,0.0029,0.041942,0.184543,1,1,well 6
4739.5,0.003,0.044229,0.183216,1,1,well 6
4740,0.0027,0.042459,0.180324,1,1,well 6
4740.5,0.0018,0.036786,0.172285,1,1,well 6
4741,0.001,0.031026,0.15889,1,1,well 6
4741.5,0.0006,0.027108,0.145982,1,1,well 6
4742,0.0005,0.025994,0.14066,1,1,well 6
4742.5,0.0006,0.027932,0.143506,1,1,well 6
4743,0.0007,0.03047,0.148719,1,1,well 6
4743.5,0.0008,0.030597,0.150515,1,1,well 6
4744,0.0007,0.029077,0.148229,1,1,well 6
4744.5,0.0006,0.029102,0.147023,1,1,well 6
4745,0.0007,0.02971,0.14878,1,1,well 6
4745.5,0.0007,0.029133,0.151831,1,1,well 6
4746,0.0007,0.02723,0.151976,1,1,well 6
4746.5,0.0005,0.024368,0.149201,1,1,well 6
4747,0.0005,0.021988,0.146397,1,1,well 6
4747.5,0.0005,0.022728,0.146936,1,1,well 6
4748,0.0006,0.024383,0.151594,1,1,well 6
4748.5,0.0007,0.025295,0.156906,1,1,well 6
4749,0.001,0.028848,0.162036,1,1,well 6
4749.5,0.0013,0.033517,0.164713,1,1,well 6
4750,0.0013,0.033678,0.164103,1,1,well 6
4750.5,0.0012,0.035551,0.160372,1,1,well 6
4751,0.0013,0.036804,0.160885,1,1,well 6
4751.5,0.0014,0.036352,0.163321,1,1,well 6
4752,0.0015,0.039492,0.162502,1,1,well 6
4752.5,0.0015,0.038065,0.164406,1,1,well 6
4753,0.0015,0.037637,0.165636,1,1,well 6
4753.5,0.0014,0.037746,0.161421,1,1,well 6
4754,0.0009,0.033411,0.15331,1,1,well 6
4754.5,0.0007,0.029877,0.148167,1,1,well 6
4755,0.0007,0.031293,0.148054,1,1,well 6
4755.5,0.0008,0.032298,0.147972,1,1,well 6
4756,0.0007,0.030455,0.146916,1,1,well 6
4756.5,0.0006,0.027606,0.145343,1,1,well 6
4757,0.0004,0.024355,0.142008,1,1,well 6
4757.5,0.0003,0.020185,0.135169,1,1,well 6
4758,0.0002,0.017554,0.128215,1,1,well 6
4758.5,0.0002,0.018744,0.128095,1,1,well 6
4759,0.0003,0.021476,0.133245,1,1,well 6
4759.5,0.0004,0.023559,0.137869,1,1,well 6
4760,0.0005,0.026243,0.141847,1,1,well 6
4760.5,0.0006,0.029599,0.146385,1,1,well 6
4761,0.0007,0.031241,0.148662,1,1,well 6
4761.5,0.0007,0.030233,0.146936,1,1,well 6
4762,0.0006,0.029457,0.143985,1,1,well 6
4762.5,0.0006,0.029741,0.143358,1,1,well 6
4763,0.0008,0.031954,0.148606,1,1,well 6
4763.5,0.0011,0.035405,0.154969,1,1,well 6
4764,0.0012,0.036702,0.156077,1,1,well 6
4764.5,0.001,0.034569,0.152622,1,1,well 6
4765,0.0008,0.032025,0.149806,1,1,well 6
4765.5,0.0008,0.03211,0.151004,1,1,well 6
4766,0.0009,0.033597,0.152697,1,1,well 6
4766.5,0.0009,0.033415,0.152108,1,1,well 6
4767,0.0007,0.029563,0.149399,1,1,well 6
4767.5,0.0005,0.023937,0.145645,1,1,well 6
4768,0.0004,0.019772,0.142993,1,1,well 6
4768.5,0.0003,0.018145,0.143724,1,1,well 6
4769,0.0004,0.018528,0.145482,1,1,well 6
4769.5,0.0004,0.020177,0.144753,1,1,well 6
4770,0.0003,0.019485,0.137633,1,1,well 6
4770.5,0.0002,0.017101,0.128263,1,1,well 6
4771,0.0001,0.016037,0.122965,1,1,well 6
4771.5,0.0002,0.018643,0.128108,1,1,well 6
4772,0.0004,0.023298,0.139699,1,1,well 6
4772.5,0.0006,0.026598,0.147832,1,1,well 6
4773,0.0005,0.025576,0.145513,1,1,well 6
4773.5,0.0003,0.021007,0.136298,1,1,well 6
4774,0.0002,0.01597,0.127178,1,1,well 6
4774.5,0.0001,0.012761,0.122121,1,1,well 6
4775,0,0.008765,0.100758,1,1,well 6
4775.5,0.0001,0.011903,0.109082,1,1,well 6
4776,0.0001,0.015827,0.117697,1,1,well 6
4776.5,0.0002,0.018073,0.121988,1,1,well 6
4777,0.0003,0.023411,0.130873,1,1,well 6
4777.5,0.0007,0.032526,0.143081,1,1,well 6
4778,0.001,0.037401,0.148542,1,1,well 6
4778.5,0.0009,0.036268,0.147313,1,1,well 6
4779,0.0006,0.030268,0.140295,1,1,well 6
4779.5,0.0002,0.021636,0.128044,1,1,well 6
4780,0.0001,0.014906,0.115734,1,1,well 6
4780.5,0.0001,0.01163,0.10832,1,1,well 6
4781,0,0.009281,0.102129,1,1,well 6
4781.5,0,0.007628,0.097166,1,1,well 6
4782,0,0.007433,0.096532,1,1,well 6
4782.5,0,0.00782,0.097755,1,1,well 6
4783,0,0.008118,0.098669,1,1,well 6
4783.5,0,0.009055,0.101438,1,1,well 6
4784,0.0001,0.011491,0.107911,1,1,well 6
4784.5,0.0001,0.013737,0.11314,1,1,well 6
4785,0.0001,0.014302,0.114358,1,1,well 6
4785.5,0.0001,0.014444,0.114652,1,1,well 6
4786,0.0001,0.01672,0.119257,1,1,well 6
4786.5,0.0002,0.020116,0.12539,1,1,well 6
4787,0.0002,0.020846,0.126604,1,1,well 6
4787.5,0.0002,0.018872,0.123211,1,1,well 6
4788,0.0002,0.01887,0.123197,1,1,well 6
4788.5,0.0002,0.019216,0.123797,1,1,well 6
4789,0.0002,0.01768,0.121017,1,1,well 6
4789.5,0.0001,0.01592,0.117617,1,1,well 6
4790,0.0001,0.017184,0.120065,1,1,well 6
4790.5,0.0002,0.021201,0.127118,1,1,well 6
4791,0.0003,0.022936,0.129865,1,1,well 6
4791.5,0.0002,0.020638,0.126169,1,1,well 6
4792,0.0002,0.019908,0.124927,1,1,well 6
4792.5,0.0003,0.021951,0.128289,1,1,well 6
4793,0.0003,0.023933,0.13134,1,1,well 6
4793.5,0.0003,0.02455,0.132245,1,1,well 6
4794,0.0003,0.023119,0.130086,1,1,well 6
4794.5,0.0002,0.019362,0.123934,1,1,well 6
4795,0.0001,0.015895,0.11746,1,1,well 6
4795.5,0.0001,0.014114,0.113748,1,1,well 6
4796,0.0001,0.015133,0.115891,1,1,well 6
4796.5,0.0002,0.019707,0.124491,1,1,well 6
4797,0.0004,0.026679,0.135208,1,1,well 6
4797.5,0.0005,0.02896,0.13825,1,1,well 6
4798,0.0004,0.026015,0.134262,1,1,well 6
4798.5,0.0003,0.023903,0.131185,1,1,well 6
4799,0.0003,0.023697,0.130865,1,1,well 6
4799.5,0.0004,0.02536,0.133301,1,1,well 6
4800,0.0006,0.030874,0.140623,1,1,well 6
4800.5,0.0008,0.035292,0.145789,1,1,well 6
4801,0.0006,0.031115,0.1409,1,1,well 6
4801.5,0.0002,0.021904,0.128034,1,1,well 6
4802,0.0001,0.014229,0.11387,1,1,well 6
4802.5,0.0001,0.010688,0.105522,1,1,well 6
4803,0.0001,0.01117,0.106743,1,1,well 6
4803.5,0.0001,0.01154,0.107655,1,1,well 6
4804,0,0.007947,0.097746,1,1,well 6
4804.5,0,0.003485,0.080677,1,1,well 6
4805,0,0.001499,0.069162,1,1,well 6
4805.5,0,0.001368,0.068213,1,1,well 6
4806,0,0.0027,0.076594,1,1,well 6
4806.5,0,0.005342,0.088687,1,1,well 6
4807,0,0.007256,0.095491,1,1,well 6
4807.5,0,0.006974,0.094547,1,1,well 6
4808,0,0.006518,0.092983,1,1,well 6
4808.5,0,0.006606,0.093278,1,1,well 6
4809,0,0.006338,0.092334,1,1,well 6
4809.5,0,0.006337,0.092319,1,1,well 6
4810,0,0.006075,0.091374,1,1,well 6
4810.5,0,0.00541,0.088879,1,1,well 6
4811,0,0.005093,0.087624,1,1,well 6
4811.5,0,0.005734,0.09009,1,1,well 6
4812,0,0.006069,0.091316,1,1,well 6
4812.5,0,0.005485,0.08913,1,1,well 6
4813,0,0.004706,0.086013,1,1,well 6
4813.5,0,0.004412,0.084757,1,1,well 6
4814,0,0.005893,0.090637,1,1,well 6
4814.5,0.0001,0.010642,0.105174,1,1,well 6
4815,0.0003,0.023206,0.129799,1,1,well 6
4815.5,0.0038,-999.25,-999.25,1,-999.25,well 6
4816,0.5743,-999.25,-999.25,1,-999.25,well 6
4816.5,67.8678,-999.25,-999.25,1,-999.25,well 6
4817,892.1882,-999.25,-999.25,0.7634,-999.25,well 6
4817.5,3673.8496,-999.25,-999.25,0.6309,-999.25,well 6
4818,8114.8789,-999.25,-999.25,0.5548,-999.25,well 6
4818.5,13825.3975,-999.25,-999.25,0.5133,-999.25,well 6
4819,21671.1094,-999.25,-999.25,0.4717,-999.25,well 6
4819.5,21666.916,-999.25,-999.25,0.3977,-999.25,well 6
4820,21662.7227,-999.25,-999.25,0.2848,-999.25,well 6
4820.5,21658.5313,-999.25,-999.25,0.1914,-999.25,well 6
4821,21654.2852,-999.25,-999.25,0.1563,-999.25,well 6
4821.5,21650.0938,-999.25,-999.25,0.1641,-999.25,well 6
4822,21645.9043,-999.25,-999.25,0.1875,-999.25,well 6
4822.5,21641.7148,-999.25,-999.25,0.1914,-999.25,well 6
4823,21637.5273,-999.25,-999.25,0.2108,-999.25,well 6
4823.5,21633.3398,-999.25,-999.25,0.2108,-999.25,well 6
4824,13794.2627,-999.25,-999.25,0.2011,-999.25,well 6
4824.5,4829.5586,-999.25,-999.25,0.2466,-999.25,well 6
4825,213.9603,-999.25,-999.25,0.5404,-999.25,well 6
4825.5,0.0999,-999.25,-999.25,1,-999.25,well 6
4826,0.0009,-999.25,-999.25,1,-999.25,well 6
4826.5,0.0002,-999.25,-999.25,1,-999.25,well 6
4827,0.0002,0.018,0.120855,1,1,well 6
4827.5,0.0001,0.013143,0.110976,1,1,well 6
4828,0,0.010122,0.103545,1,1,well 6
4828.5,0.0001,0.011442,0.106932,1,1,well 6
4829,0.0001,0.014114,0.113094,1,1,well 6
4829.5,0.0001,0.013828,0.112462,1,1,well 6
4830,0.0001,0.012201,0.108742,1,1,well 6
4830.5,0.0001,0.01156,0.107183,1,1,well 6
4831,0.0001,0.011308,0.10655,1,1,well 6
4831.5,0.0001,0.010938,0.105608,1,1,well 6
4832,0.0001,0.012454,0.109302,1,1,well 6
4832.5,0.0001,0.014824,0.114536,1,1,well 6
4833,0.0001,0.016189,0.117296,1,1,well 6
4833.5,0.0001,0.017802,0.120362,1,1,well 6
4834,0.0002,0.021543,0.126806,1,1,well 6
4834.5,0.0003,0.024741,0.131702,1,1,well 6
4835,0.0004,0.026241,0.133833,1,1,well 6
4835.5,0.0004,0.026019,0.133512,1,1,well 6
4836,0.0003,0.023093,0.129206,1,1,well 6
4836.5,0.0002,0.019331,0.123046,1,1,well 6
4837,0.0001,0.015706,0.116257,1,1,well 6
4837.5,0.0001,0.013102,0.110688,1,1,well 6
4838,0.0001,0.013099,0.110674,1,1,well 6
4838.5,0.0001,0.014946,0.114672,1,1,well 6
4839,0.0001,0.017444,0.119589,1,1,well 6
4839.5,0.0002,0.021325,0.126343,1,1,well 6
4840,0.0004,0.025776,0.133079,1,1,well 6
4840.5,0.0005,0.028469,0.136739,1,1,well 6
4841,0.0005,0.028466,0.136725,1,1,well 6
4841.5,0.0003,0.024702,0.131504,1,1,well 6
4842,0.0002,0.019304,0.12289,1,1,well 6
4842.5,0.0001,0.015835,0.116407,1,1,well 6
4843,0.0001,0.014631,0.113926,1,1,well 6
4843.5,0.0001,0.012941,0.110206,1,1,well 6
4844,0,0.010412,0.104009,1,1,well 6
4844.5,0,0.009272,0.100899,1,1,well 6
4845,0,0.009271,0.100885,1,1,well 6
4845.5,0,0.009269,0.10087,1,1,well 6
4846,0,0.009158,0.100546,1,1,well 6
4846.5,0,0.008832,0.099602,1,1,well 6
4847,0,0.010638,0.104541,1,1,well 6
4847.5,0.0001,0.016279,0.117189,1,1,well 6
4848,0.0002,0.021853,0.127024,1,1,well 6
4848.5,0.0002,0.020903,0.125473,1,1,well 6
4849,0.0001,0.01596,0.11653,1,1,well 6
4849.5,0.0001,0.012515,0.109107,1,1,well 6
4850,0.0001,0.014166,0.112799,1,1,well 6
4850.5,0.0002,0.020522,0.124801,1,1,well 6
4851,0.0004,0.027035,0.134608,1,1,well 6
4851.5,0.0006,0.032568,0.141626,1,1,well 6
4852,0.0014,0.042608,0.15226,1,1,well 6
4852.5,0.0029,0.054211,0.162211,1,1,well 6
4853,0.0029,0.054207,0.162198,1,1,well 6
4853.5,0.0019,0.047937,0.15706,1,1,well 6
4854,0.0013,0.041961,0.151598,1,1,well 6
4854.5,0.001,0.037737,0.147332,1,1,well 6
4855,0.0036,0.058125,0.165448,1,1,well 6
4855.5,0.0068,0.069513,0.174408,1,1,well 6
4856,0.0043,0.061293,0.167659,1,1,well 6
4856.5,0.0018,0.047608,0.154666,1,1,well 6
4857,0.001,0.039684,0.145573,1,1,well 6
4857.5,0.0009,0.037998,0.143284,1,1,well 6
4858,0.0009,0.03863,0.143838,1,1,well 6
4858.5,0.0011,0.041551,0.146634,1,1,well 6
4859,0.0017,0.04733,0.151032,1,1,well 6
4859.5,0.0021,0.051419,0.153144,1,1,well 6
4860,0.0017,0.048585,0.148484,1,1,well 6
4860.5,0.0009,0.040049,0.137605,1,1,well 6
4861,0.0003,0.030007,0.12329,1,1,well 6
4861.5,0.0002,0.025905,0.115774,1,1,well 6
4862,0.0004,0.031414,0.121902,1,1,well 6
4862.5,0.001,0.044205,0.134745,1,1,well 6
4863,0.0024,0.057381,0.144633,1,1,well 6
4863.5,0.0036,0.063619,0.149654,1,1,well 6
4864,0.0047,0.067969,0.152998,1,1,well 6
4864.5,0.0046,0.067655,0.153025,1,1,well 6
4865,0.0036,0.063494,0.150285,1,1,well 6
4865.5,0.0031,0.060994,0.148646,1,1,well 6
4866,0.0046,0.067507,0.153659,1,1,well 6
4866.5,0.0048,0.067984,0.154238,1,1,well 6
4867,0.0037,0.063823,0.151497,1,1,well 6
4867.5,0.0029,0.059888,0.148745,1,1,well 6
4868,0.0015,0.049746,0.140391,1,1,well 6
4868.5,0.0007,0.03905,0.129713,1,1,well 6
4869,0.0006,0.038141,0.127338,1,1,well 6
4869.5,0.0008,0.041928,0.130032,1,1,well 6
4870,0.0007,0.039888,0.126531,1,1,well 6
4870.5,0.0003,0.032475,0.116828,1,1,well 6
4871,0.0002,0.027143,0.108799,1,1,well 6
4871.5,0.0001,0.025013,0.104726,1,1,well 6
4872,0.0001,0.025334,0.104052,1,1,well 6
4872.5,0.0002,0.028703,0.107329,1,1,well 6
4873,0.0004,0.034935,0.112135,1,1,well 6
4873.5,0.0007,0.042986,0.116775,1,1,well 6
4874,0.0013,0.052764,0.121279,1,1,well 6
4874.5,0.0035,0.067435,0.127204,1,1,well 6
4875,0.0171,0.08822,0.13359,1,1,well 6
4875.5,0.0876,0.106418,0.140321,1,1,well 6
4876,0.6288,0.129091,0.152721,1,1,well 6
4876.5,9.4299,0.16327,0.176885,1,1,well 6
4877,47.4081,0.184234,0.19306,1,1,well 6
4877.5,26.4793,0.18261,0.194313,1,1,well 6
4878,41.7929,0.191985,0.202926,0.882,0.8884,well 6
4878.5,39.433,0.193496,0.205086,0.8158,0.8262,well 6
4879,33.1435,0.189931,0.201833,0.774,0.7873,well 6
4879.5,29.6655,0.186008,0.197748,0.7491,0.764,well 6
4880,18.2291,0.180457,0.194031,0.7463,0.764,well 6
4880.5,16.6819,0.179935,0.19398,0.7624,0.7796,well 6
4881,18.4408,0.180114,0.193524,0.7799,0.7951,well 6
4881.5,20.8944,0.178637,0.190898,0.806,0.8184,well 6
4882,16.8875,0.174205,0.18677,0.847,0.8573,well 6
4882.5,14.965,0.171145,0.183742,0.8885,0.8962,well 6
4883,13.9392,0.165953,0.177765,1,1,well 6
4883.5,9.5768,0.15383,0.165004,1,1,well 6
4884,1.5724,0.12989,0.145764,1,1,well 6
4884.5,0.7537,0.120896,0.138965,1,1,well 6
4885,1.3084,0.128259,0.144902,1,1,well 6
4885.5,3.1231,0.139694,0.153982,1,1,well 6
4886,5.6058,0.147123,0.15977,1,1,well 6
4886.5,7.7952,0.151179,0.162891,1,1,well 6
4887,11.7971,0.156492,0.167107,1,1,well 6
4887.5,18.4613,0.162392,0.171886,1,1,well 6
4888,26.1531,0.166956,0.175594,1,1,well 6
4888.5,22.8562,0.164479,0.17331,1,1,well 6
4889,11.624,0.154294,0.164503,1,1,well 6
4889.5,4.2893,0.140108,0.152497,1,1,well 6
4890,1.4781,0.125718,0.140573,1,1,well 6
4890.5,0.6221,0.11448,0.131394,1,1,well 6
4891,0.3679,0.107835,0.126002,1,1,well 6
4891.5,0.4217,0.10928,0.127001,1,1,well 6
4892,0.6378,0.11409,0.130654,1,1,well 6
4892.5,0.6516,0.114165,0.130598,1,1,well 6
4893,0.63,0.113567,0.13001,1,1,well 6
4893.5,0.5761,0.112297,0.128892,1,1,well 6
4894,0.3971,0.107654,0.125124,1,1,well 6
